ocnt_batch	ammonium_fluoride_area	ammonium_formate_area
OCNT-2313334-AA-004	53869.5	18405
OCNT-2311750-AA-004	13033.5	4749.5
OCNT-2313030-AA-004	52306.5	18001.5
OCNT-2310470-AA-004	217544.5	86533
OCNT-2309192-AA-004	192811.5	80660.5
OCNT-2313350-AA-004	93376.5	62357.5
OCNT-2312070-AA-004	1047	172
OCNT-2309512-AA-004	33780.5	9112.5
OCNT-2310790-AA-004	47343.5	19174.5
OCNT-2310486-AA-004	140715.5	55269
OCNT-2309208-AA-004	14186	4224.5
OCNT-2313046-AA-004	97165.5	65987.5
OCNT-2311766-AA-004	413786	287675.5
OCNT-2309528-AA-004	36451	15327
OCNT-2313366-AA-004	249684.5	65970.5
OCNT-2310806-AA-004	22997	13189
OCNT-2312086-AA-004	121663	78345
OCNT-2309224-AA-004	20110.5	11385.5
OCNT-2313062-AA-004	342330	222325
OCNT-2310502-AA-004	5684.5	2017.5
OCNT-2311782-AA-004	16593.5	16033.5
OCNT-2310822-AA-004	87142.5	37281.5
OCNT-2313382-AA-004	13328.5	3157
OCNT-2312102-AA-004	23059.5	16084
OCNT-2309544-AA-004	23950	10260.5
OCNT-2311798-AA-004	53223	39100
OCNT-2310518-AA-004	178319	38857.5
OCNT-2309240-AA-004	40758.5	20440
OCNT-2313078-AA-004	79937	41526
OCNT-2313398-AA-004	34959.5	12025.5
OCNT-2309560-AA-004	12575	3096
OCNT-2310838-AQ-004	11179.5	4105
OCNT-2312118-AA-004	8962	1303.5
OCNT-2313094-AA-004	33991	11745.5
OCNT-2310534-AA-004	4970.5	868.5
OCNT-2309256-AA-004	139022.5	108600
OCNT-2311814-AA-004	182956.5	131489.5
OCNT-2309576-AA-004	104313.5	49941
OCNT-2313414-AA-004	16331	8282
OCNT-2312134-AA-004	49065	16360.5
OCNT-2310854-AA-004	22087	4957.5
OCNT-2313110-AA-004	342069	212520
OCNT-2310550-AA-004	65804	34188
OCNT-2311830-AA-004	6321.5	1057.5
OCNT-2312150-AA-004	40697	38986.5
OCNT-2310870-AA-004	23081.5	11828.5
OCNT-2313430-AA-004	50082	10208
OCNT-2309592-AA-004	212757	107778.5
OCNT-2309288-AA-004	5465.5	1248.5
OCNT-2310566-AA-004	14301	7398.5
OCNT-2313126-AA-004	742	218.5
OCNT-2311846-AA-004	58665.5	16696.5
OCNT-2309608-AA-004	16048	6123
OCNT-2313446-AA-004	297173	132200.5
OCNT-2310886-AA-004	344058.5	233883
OCNT-2312166-AA-004	50478.5	14192
OCNT-2311862-AA-004	54153	24180
OCNT-2310582-AA-004	80079	83473
OCNT-2309304-AA-004	10653	4708
OCNT-2313142-AA-004	195275	62991.5
OCNT-2310902-AA-004	29652	11995.5
OCNT-2312182-AA-004	5530	1309.5
OCNT-2309624-AA-004	34748.5	6926
OCNT-2313462-AA-004	62212.5	16086.5
OCNT-2309320-AA-004	37110	10061.5
OCNT-2310598-AA-004	50884.5	42112.5
OCNT-2311878-AA-004	400.5	30
OCNT-2313158-AA-004	29858.5	5274
OCNT-2312198-AA-004	26513	6195.5
OCNT-2309640-AA-004	22614	10962.5
OCNT-2310918-AA-004	61250.5	21416.5
OCNT-2313478-AA-004	22008	7744
OCNT-2313174-AA-004	41587.5	10863.5
OCNT-2310614-AA-004	55211	35303
OCNT-2311894-AA-004	115879.5	78685.5
OCNT-2309336-AA-004	94347	12808.5
OCNT-2309656-AA-004	200483.5	71919
OCNT-2313494-AA-004	68665	27888
OCNT-2312214-AA-004	11488.5	3881.5
OCNT-2310934-AA-004	5303	1600
OCNT-2309352-AA-004	18738	4342.5
OCNT-2310630-AA-004	9973.5	2818.5
OCNT-2311910-AA-004	3851.5	1948.5
OCNT-2313190-AA-004	76886.5	68156
OCNT-2313509-AA-004	162056	72747
OCNT-2312230-AA-004	10104	5035.5
OCNT-2309672-AA-004	68978	8579.5
OCNT-2313206-AA-004	10929.5	3281.5
OCNT-2310646-AA-004	18743.5	6023.5
OCNT-2311926-AA-004	60970.5	11422.5
OCNT-2309368-AA-004	239028.5	66550.5
OCNT-2312246-AA-004	33	0
OCNT-2309687-AA-004	11438.5	4277.5
OCNT-2310966-AA-004	151017.5	62779
OCNT-2313525-AA-004	17403	6256
OCNT-2309384-AA-004	14153	10192
OCNT-2310662-AA-004	11591.5	3645
OCNT-2311942-AA-004	3557.5	582
OCNT-2313222-AA-004	65644	45264.5
OCNT-2311246-AA-004	17865.5	4310.5
OCNT-2311591-AA-004	124237	62205
OCNT-2308956-AA-004	26887.5	8188
OCNT-2309703-AA-004	40889.5	8481.5
OCNT-2312262-AA-004	42256	14876.5
OCNT-2313541-AA-004	16497.5	4274.5
OCNT-2309400-AA-004	8014.5	2226
OCNT-2310678-AA-004	16073	4329.5
OCNT-2313238-AA-004	116553.5	23798.5
OCNT-2311958-AA-004	139217	68258
OCNT-2309719-AA-004	6589.5	1659.5
OCNT-2313557-AA-004	7416	3122
OCNT-2312278-AA-004	307607.5	257950.5
OCNT-2310998-AA-004	30745	12913.5
OCNT-2309416-AA-004	2687	822
OCNT-2310694-AA-004	151644.5	64881.5
OCNT-2311974-AA-004	19973	5825
OCNT-2313254-AA-004	5810.5	1021.5
OCNT-2311014-AA-004	85321.5	32354
OCNT-2312294-AA-004	24378.5	6667.5
OCNT-2309735-AA-004	71614	13369.5
OCNT-2313573-AA-004	29095.5	11592.5
OCNT-2309112-AA-004	12221	3398.5
OCNT-2310390-AA-004	37639.5	3822.5
OCNT-2312950-AA-004	41082.5	10575
OCNT-2311670-AA-004	1204	97
OCNT-2309432-AA-004	23961.5	19290
OCNT-2310710-AA-004	55523	24878
OCNT-2313270-AA-004	1328	48.5
OCNT-2311990-AA-004	55040	13758.5
OCNT-2309128-AA-004	45554.5	18005.5
OCNT-2311686-AA-004	20091	9894
OCNT-2310406-AA-004	3020	531.5
OCNT-2312966-AA-004	18771.5	7335
OCNT-2313286-AA-004	22755	12437
OCNT-2310726-AA-004	192391	41192
OCNT-2312006-AA-004	17108	5547.5
OCNT-2309448-AA-004	162914	55310.5
OCNT-2312982-AA-004	313294	183118
OCNT-2310422-AA-004	26894	9865
OCNT-2309144-AA-004	206480	78517.5
OCNT-2311702-AA-004	269931.5	172831
OCNT-2308825-AA-004	38248.5	11572.5
OCNT-2311383-AA-004	38920	13884
OCNT-2310104-AA-004	28897	2285.5
OCNT-2312663-AA-004	188962	125564.5
OCNT-2309800-AA-004	276838	132330.5
OCNT-2311079-AA-004	5724	3613.5
OCNT-2308521-AA-004	19971	5705
OCNT-2312359-AA-004	73448	29631
OCNT-2311399-AA-004	74682	32927
OCNT-2312679-AA-004	294260.5	241018
OCNT-2310120-AA-004	14866	4940
OCNT-2308841-AA-004	131825.5	46044.5
OCNT-2311095-AA-004	294.5	0
OCNT-2312375-AA-004	84762.5	25888
OCNT-2309816-AA-004	11950	2321
OCNT-2308537-AA-004	241543.5	91189.5
OCNT-2308857-AA-004	19072	5280
OCNT-2310136-AA-004	195	0
OCNT-2312695-AA-004	39537.5	21614.5
OCNT-2311415-AA-004	26775.5	10670
OCNT-2312391-AA-004	57689.5	28709
OCNT-2308553-AA-004	277241.5	73378
OCNT-2311111-AA-004	10286	2578.5
OCNT-2309832-AA-004	4397.5	1858
OCNT-2311431-AA-004	11839.5	2156.5
OCNT-2312711-AA-004	7859.5	1066
OCNT-2308873-AA-004	59770.5	23223.5
OCNT-2310152-AA-004	6392.5	1242
OCNT-2311127-AA-004	94360	60512
OCNT-2309848-AA-004	12519	3979.5
OCNT-2312407-AA-004	52998	38281.5
OCNT-2308569-AA-004	9020.5	2453
OCNT-2308889-AA-004	43492.5	20121
OCNT-2310168-AA-004	10458	7331
OCNT-2311447-AA-004	96850.5	39864
OCNT-2312727-AA-004	44097	9250
OCNT-2308585-AA-004	96066.5	92549.5
OCNT-2309864-AA-004	40736	14563.5
OCNT-2311143-AA-004	11696.5	2521
OCNT-2312423-AA-004	18734	4047.5
OCNT-2311463-AA-004	1864.5	276.5
OCNT-2308905-AA-004	230504.5	74164
OCNT-2312743-AA-004	42745	12697
OCNT-2310184-AA-004	103057.5	20778
OCNT-2312439-AA-004	23927.5	7382
OCNT-2311159-AA-004	109513	17960
OCNT-2308601-AA-004	7968.5	3322
OCNT-2309880-AA-004	13527.5	2804.5
OCNT-2310200-AA-004	31101.5	13574
OCNT-2311479-AA-004	177244	135541.5
OCNT-2312759-AA-004	28901	14805.5
OCNT-2308921-AA-004	50788.5	12830
OCNT-2312455-AA-004	40527.5	15584.5
OCNT-2311175-AA-004	45409.5	18705.5
OCNT-2309896-AA-004	7762	1307.5
OCNT-2312775-AA-004	35260.5	6444
OCNT-2310216-AA-004	17193	6401.5
OCNT-2311495-AA-004	15801	2369
OCNT-2308937-AA-004	17045	4899.5
OCNT-2308633-AA-004	15984.5	5256.5
OCNT-2311191-AA-004	34153	12992.5
OCNT-2309912-AA-004	26742.5	7072.5
OCNT-2312471-AA-004	7221	1963
OCNT-2310232-AA-004	75083.5	17611
OCNT-2312791-AA-004	258454.5	115680
OCNT-2311511-AA-004	37896.5	19473.5
OCNT-2308953-AA-004	43741.5	9770.5
OCNT-2311207-AA-004	294869	111151.5
OCNT-2309928-AA-004	25291	6844
OCNT-2312487-AA-004	74150	27194.5
OCNT-2308649-AA-004	221015	100318
OCNT-2312807-AA-004	125602	44121.5
OCNT-2308969-AA-004	12214	4930
OCNT-2311527-AA-004	12655.5	2540.5
OCNT-2310248-AA-004	39090	22319
OCNT-2311223-AA-004	18419.5	11162.5
OCNT-2309944-AA-004	29229	11651.5
OCNT-2312503-AA-004	63687	12974.5
OCNT-2308665-AA-004	7811.5	621.5
OCNT-2311543-AA-004	2992.5	639.5
OCNT-2310264-AA-004	3404	424
OCNT-2312823-AA-004	18580.5	6611
OCNT-2308985-AA-004	12666	1938.5
OCNT-2311239-AA-004	32998	17111.5
OCNT-2309960-AA-004	12462.5	1697.5
OCNT-2308681-AA-004	17409.5	4821
OCNT-2312519-AA-004	47931	23703
OCNT-2311559-AA-004	86337.5	42925
OCNT-2309001-AA-004	49150.5	21072.5
OCNT-2310280-AA-004	6793	784
OCNT-2312839-AA-004	44171	5698.5
OCNT-2309976-AA-004	11445.5	4182
OCNT-2311255-AA-004	139248	79669.5
OCNT-2312535-AA-004	133118.5	29786.5
OCNT-2308697-AA-004	13771	3635
OCNT-2311575-AA-004	91484	44991.5
OCNT-2310296-AA-004	28169.5	11004.5
OCNT-2309017-AA-004	20919	6895.5
OCNT-2312855-AA-004	34108	11594
OCNT-2309992-AA-004	268216.5	153166
OCNT-2308713-AA-004	8160	1298.5
OCNT-2311271-AA-004	32746.5	11686.5
OCNT-2312551-AA-004	139341.5	76551.5
OCNT-2312871-AA-004	79286	40779.5
OCNT-2309033-FP-004	45698	12288.5
OCNT-2310312-AA-004	49417	8771
OCNT-2308729-AA-004	16162.5	4720.5
OCNT-2312567-AA-004	50436.5	30516.5
OCNT-2311287-AA-004	134826	41517.5
OCNT-2310008-AA-004	33740.5	8883.5
OCNT-2310328-AA-004	49551.5	25146.5
OCNT-2312887-AA-004	11885.5	5038.5
OCNT-2311607-AA-004	24923.5	8740.5
OCNT-2309049-AA-004	242252	61007
OCNT-2312583-AA-004	30347	10149.5
OCNT-2311303-AA-004	208767	68735
OCNT-2308745-AA-004	5408	796
OCNT-2310024-AA-004	39294.5	29242.5
OCNT-2310892-AA-004	247576	82695.5
OCNT-2309720-AA-004	15724.5	11033.5
OCNT-2310523-AA-004	22162.5	4411.5
OCNT-2311623-AA-004	95421	37826.5
OCNT-2310344-AA-004	23413	3848
OCNT-2312903-AA-004	58791	32392
OCNT-2309065-AA-004	24792	10947.5
OCNT-2311319-AA-004	0	0
OCNT-2310040-AA-004	33174.5	19424
OCNT-2308761-AA-004	19234.5	3475
OCNT-2312599-AA-004	19043	11567.5
OCNT-2311639-AA-004	16529.5	2600
OCNT-2312919-AA-004	42064.5	14232.5
OCNT-2310360-AA-004	62437	21486.5
OCNT-2309081-AA-004	7069.5	1992
OCNT-2308777-AA-004	201360.5	73203
OCNT-2312615-AA-004	25669.5	7852.5
OCNT-2311335-AA-004	19267	15451
OCNT-2312935-AA-004	83364.5	26972
OCNT-2310376-AA-004	16546	5100.5
OCNT-2311655-AA-004	15957.5	4263
OCNT-2309097-AA-004	476678	232221.5
OCNT-2311031-AA-004	38637.5	5463
OCNT-2312311-AA-004	8297.5	3379
OCNT-2308473-AA-004	81421	17061
OCNT-2309752-AA-004	67745	24498.5
OCNT-2308793-AA-004	68782	8875
OCNT-2311351-AA-004	7063.5	7241.5
OCNT-2310072-AA-004	65331	16970.5
OCNT-2312631-AA-004	21574	5295.5
OCNT-2312327-AA-004	7312	2982
OCNT-2308489-AA-004	4375	525
OCNT-2309768-AA-004	14488.5	4610.5
OCNT-2311047-AA-004	817	0
OCNT-2310088-AA-004	3783.5	590.5
OCNT-2312647-AA-004	14869.5	3799.5
OCNT-2311367-AA-004	19417.5	5163.5
OCNT-2308809-AA-004	28825	7994
OCNT-2309784-AA-004	22808.5	5171
OCNT-2312343-AA-004	24266	7368.5
OCNT-2311063-AA-004	7866	2590.5
OCNT-2308505-AA-004	11779.5	3111
OCNT-2313303-AA-004	73958	45758
OCNT-2312023-AA-004	229194	76355
OCNT-2310743-AA-004	36177	32769
OCNT-2309465-AA-004	139720.5	109576.5
OCNT-2309161-AA-004	41622.5	14657
OCNT-2310439-AA-004	188447	206769.5
OCNT-2312999-AA-004	82118	34075.5
OCNT-2311719-AA-004	8163.5	1239
OCNT-2309481-AA-004	29632.5	21953
OCNT-2313319-AA-004	28489.5	10462.5
OCNT-2312039-AA-004	396169.5	164851.5
OCNT-2311735-AA-004	45325.5	14929.5
OCNT-2313015-AA-004	2825	159
OCNT-2310455-AA-004	6265	1789
OCNT-2310775-AA-004	18889	4292
OCNT-2313335-AA-004	5338	968.5
OCNT-2309497-AA-004	36672	22711
OCNT-2312055-AA-004	19379.5	2457.5
OCNT-2309193-AA-004	187778.5	43161.5
OCNT-2311751-AA-004	17695	8122.5
OCNT-2310471-AA-004	12561.5	3072
OCNT-2313031-AA-004	13996.5	2352
OCNT-2309513-AA-004	152885	121175.5
OCNT-2310791-CN-004	10992	4725.5
OCNT-2312071-AA-004	63240	26759
OCNT-2313351-AA-004	39152	14320
OCNT-2310487-AA-004	122602	44973.5
OCNT-2313047-AA-004	151990.5	52060
OCNT-2311767-AA-004	7580	1750.5
OCNT-2313367-AA-004	40685.5	20136.5
OCNT-2310807-AA-004	156762.5	19187.5
OCNT-2309529-AA-004	28115	4306.5
OCNT-2312087-AA-004	148810.5	32423.5
OCNT-2311783-AA-004	58359	20643.5
OCNT-2310503-AA-004	4934.5	972.5
OCNT-2309225-AA-004	20286.5	4758.5
OCNT-2313063-AA-004	335014.5	200172.5
OCNT-2312103-AA-004	2817	95
OCNT-2310823-AA-004	36046	11266
OCNT-2309545-AA-004	452686	229639.5
OCNT-2313383-AA-004	53311	15511.5
OCNT-2309241-AA-004	3737.5	1042.5
OCNT-2310519-AA-004	23908	9069.5
OCNT-2313079-AA-004	38533.5	7569
OCNT-2311799-AA-004	59062	12396
OCNT-2310839-AA-004	85961	26054
OCNT-2313399-AA-004	11850.5	2989.5
OCNT-2309561-AA-004	11823	4844
OCNT-2312119-AA-004	125648	44168
OCNT-2313095-AA-004	311445.5	218541
OCNT-2309257-AA-004	67453.5	22239.5
OCNT-2310535-AA-004	5911.5	2938
OCNT-2311815-AA-004	111374	29192
OCNT-2313415-AA-004	17024.5	5430.5
OCNT-2310855-AA-004	12902.5	3793.5
OCNT-2312135-AA-004	4511	502.5
OCNT-2309577-AA-004	52680.5	14910.5
OCNT-2309273-AA-004	109618.5	58174
OCNT-2313111-AA-004	86836	50643.5
OCNT-2310551-AA-004	159696	77249.5
OCNT-2311831-AA-004	336021	213742.5
OCNT-2310871-AA-004	64691.5	25462
OCNT-2309593-AA-004	55960	71250.5
OCNT-2312151-AA-004	14667	5316
OCNT-2313431-AA-004	13570	7031
OCNT-2313127-AA-004	61995.5	25306.5
OCNT-2309289-AA-004	26297	10485
OCNT-2310567-AA-004	423576.5	275145
OCNT-2311847-AA-004	21534.5	10926.5
OCNT-2313447-AA-004	59135.5	23092
OCNT-2309609-AA-004	445939.5	183189
OCNT-2312167-AA-004	83911.5	15917.5
OCNT-2310887-AA-004	20958	4904.5
OCNT-2311863-AA-004	23581	8780.5
OCNT-2313143-AA-004	122577.5	42703
OCNT-2309305-AA-004	29749	11216.5
OCNT-2309625-AA-004	31847	7763
OCNT-2312183-AA-004	34793.5	17161.5
OCNT-2310903-AA-004	8577	4605
OCNT-2313463-AA-004	9754.5	3604.5
OCNT-2309321-AA-004	23466	7687
OCNT-2311879-AA-004	35216	12508.5
OCNT-2313159-AA-004	2070	189
OCNT-2310919-AA-004	62262	29605
OCNT-2312199-AA-004	141193.5	68891
OCNT-2309641-AA-004	48642.5	10248
OCNT-2313479-AA-004	6782	2290.5
OCNT-2309337-AA-004	191289.5	46174.5
OCNT-2310615-AA-004	95737	49545
OCNT-2313175-AA-004	48597.5	10821
OCNT-2311895-AA-004	3620	994
OCNT-2312215-AA-004	55373.5	18383.5
OCNT-2313495-AA-004	14477	2602.5
OCNT-2309657-AA-004	22358.5	6536
OCNT-2310935-AA-004	78488.5	6722.5
OCNT-2309353-AA-004	41405	22647
OCNT-2311911-AA-004	132290	36204.5
OCNT-2313191-AA-004	14542	4613
OCNT-2310631-AA-004	14379.5	6049
OCNT-2312231-AA-004	3532.5	1058.5
OCNT-2313510-AA-004	23052	9049
OCNT-2310951-AA-004	4412.5	1143
OCNT-2309673-AA-004	832.5	105
OCNT-2310647-AA-004	17251	5810.5
OCNT-2311927-AA-004	131263	54470.5
OCNT-2313207-AA-004	39316	4296
OCNT-2309369-AA-004	8166.5	3275.5
OCNT-2309688-AA-004	2732.5	1034.5
OCNT-2313526-AA-004	110148.5	17425
OCNT-2312247-AA-004	33061	11211.5
OCNT-2310967-AA-004	43761	13028
OCNT-2310663-AA-004	204307.5	171177
OCNT-2309385-AA-004	25476.5	2876
OCNT-2311943-AA-004	16338	5215.5
OCNT-2313223-AA-004	14777	4088.5
OCNT-2309619-AA-004	371901	99616.5
OCNT-2308752-AA-004	352044.5	216864.5
OCNT-2308551-AA-004	19439.5	5015
OCNT-2312263-AA-004	4886	673
OCNT-2310983-AA-004	42525.5	5570.5
OCNT-2309704-AA-004	1710.5	0
OCNT-2313542-AA-004	19170.5	4455
OCNT-2309401-AA-004	35552	12264
OCNT-2313239-AA-004	81604	32505
OCNT-2311959-AA-004	45306	10788.5
OCNT-2310679-AA-004	59286.5	27892
OCNT-2313558-AA-004	87789	55253.5
OCNT-2312279-AA-004	6426.5	2842.5
OCNT-2310999-AA-004	39740	29458.5
OCNT-2313255-AA-004	13495	4032.5
OCNT-2311975-AA-004	172409.5	41542.5
OCNT-2309417-AA-004	14307	3082
OCNT-2310695-AA-004	3770.5	652.5
OCNT-2312295-AA-004	37543	7462
OCNT-2313574-AA-004	8911.5	2950.5
OCNT-2309736-FP-004	41945	5889
OCNT-2311015-AA-004	12237.5	3442
OCNT-2311671-AA-004	132927.5	25161.5
OCNT-2309113-AA-004	23389	5545.5
OCNT-2310391-AA-004	20726.5	7254
OCNT-2312951-AA-004	342906	198931
OCNT-2313271-FP-004	15763	5024.5
OCNT-2310711-AA-004	21393	9802.5
OCNT-2311991-AA-004	5159	439
OCNT-2309433-AA-004	12190.5	3907
OCNT-2312967-AA-004	8370.5	3060.5
OCNT-2310407-AA-004	2912	652.5
OCNT-2311687-AA-004	2742	966
OCNT-2309129-AA-004	95879.5	57810.5
OCNT-2312007-AA-004	179505	51702.5
OCNT-2310727-AA-004	21585.5	12253.5
OCNT-2313287-AA-004	162589	86363.5
OCNT-2309449-AA-004	52053.5	19709
OCNT-2309145-AA-004	41528	11041
OCNT-2310423-AA-004	305427.5	136228
OCNT-2312983-FO-004	1087	192.5
OCNT-2311703-AA-004	15560	3723.5
OCNT-2312008-AA-004	14800	4646.5
OCNT-2309450-AA-004	25024.5	8840.5
OCNT-2310728-AA-004	112920	35835.5
OCNT-2313288-AA-004	18545	3957.5
OCNT-2309146-AA-004	55029	12700
OCNT-2312984-AA-004	19463	6585.5
OCNT-2310424-AA-004	1761	28
OCNT-2311704-AA-004	13616	3035.5
OCNT-2313304-AA-004	15679	3046
OCNT-2310744-AA-004	19640.5	4902
OCNT-2312024-AA-004	16896.5	5883.5
OCNT-2309466-AA-004	143055.5	96716.5
OCNT-2309162-AA-004	280358	223643.5
OCNT-2310440-AA-004	339348	127411.5
OCNT-2313000-AA-004	28299	10407
OCNT-2311720-AA-004	20143.5	6522.5
OCNT-2313320-AA-004	47534.5	24784
OCNT-2312040-AA-004	12362.5	3825
OCNT-2310760-AA-004	71818.5	24205
OCNT-2309482-AA-004	38489.5	17654.5
OCNT-2311736-AA-004	118775.5	35509.5
OCNT-2310456-AA-004	9435.5	2468.5
OCNT-2309178-AA-004	39000.5	22874.5
OCNT-2313016-AA-004	22487	2413
OCNT-2312056-AA-004	17384.5	3738
OCNT-2313336-AA-004	99139	20562
OCNT-2310776-AA-004	27746	8545
OCNT-2309498-AA-004	73462	25874
OCNT-2309194-AA-004	330474	206767.5
OCNT-2310472-AA-004	45810	11584
OCNT-2311752-AA-004	109669.5	12319
OCNT-2313032-AA-004	2188.5	148.5
OCNT-2309514-AA-004	117852	64662.5
OCNT-2312072-AA-004	190315	137870
OCNT-2313352-AA-004	50796.5	15980
OCNT-2310792-AA-004	472658.5	260763
OCNT-2310488-AA-004	15077.5	5677.5
OCNT-2311768-AA-004	254815.5	144301.5
OCNT-2313048-AA-004	20670.5	10469
OCNT-2309210-AA-004	42159	18757
OCNT-2310808-AA-004	123725	20347.5
OCNT-2309530-AA-004	7517.5	2846.5
OCNT-2313368-AA-004	11122.5	2745
OCNT-2312088-AA-004	25395	9746
OCNT-2309226-AA-004	234018.5	116056.5
OCNT-2310504-AA-004	57237.5	38875
OCNT-2311784-AA-004	25934	9343.5
OCNT-2313064-AA-004	26731	7985.5
OCNT-2312104-AA-004	200017	60135
OCNT-2309546-AA-004	276653.5	150885.5
OCNT-2313384-AA-004	81928	18491
OCNT-2310824-AA-004	192228	95630
OCNT-2310520-AA-004	284	0
OCNT-2313080-AA-004	146865	126426.5
OCNT-2309242-AA-004	204835	28355.5
OCNT-2311800-AA-004	79490.5	45785
OCNT-2309562-AA-004	54966.5	24722.5
OCNT-2312120-AA-004	265	0
OCNT-2313400-AA-004	244250.5	79774.5
OCNT-2310840-AA-004	45952.5	8253
OCNT-2313096-AA-004	71413.5	31836.5
OCNT-2311816-AA-004	112931.5	65650
OCNT-2310536-AA-004	9724.5	2569.5
OCNT-2309258-AA-004	110012	34911.5
OCNT-2309578-AA-004	50002.5	24663
OCNT-2312136-AA-004	73115.5	51603.5
OCNT-2310856-AA-004	79307	30341
OCNT-2313416-AA-004	70074.5	21936.5
OCNT-2311832-AA-004	135826.5	42832.5
OCNT-2313112-AA-004	7986	2704
OCNT-2309274-AA-004	202682.5	73829
OCNT-2310552-AA-004	42020.5	8276.5
OCNT-2310872-AA-004	57211.5	8594.5
OCNT-2309594-AA-004	25655.5	5193
OCNT-2312152-AA-004	61	0
OCNT-2313432-AA-004	12679	2060
OCNT-2310568-AA-004	18291	19998
OCNT-2309290-AA-004	46301.5	16228
OCNT-2311848-AA-004	8578.5	2821.5
OCNT-2313128-AA-004	1883	46.5
OCNT-2309610-AQ-004	18634	4426
OCNT-2310888-AA-004	0	0
OCNT-2313448-AA-004	2678.5	825
OCNT-2312168-AA-004	46548.5	14668
OCNT-2310584-AA-004	28298.5	9951.5
OCNT-2311864-AA-004	2024	113
OCNT-2309306-AA-004	113037	35990
OCNT-2313144-AA-004	117111	35346
OCNT-2310904-AA-004	2412.5	304.5
OCNT-2309626-AA-004	25508.5	7434
OCNT-2313464-AA-004	49951.5	10756
OCNT-2312184-AA-004	153420.5	45074.5
OCNT-2313160-AA-004	319659.5	200161
OCNT-2311880-AA-004	56033	15336.5
OCNT-2310600-AA-004	10727.5	2245.5
OCNT-2312200-AA-004	15859.5	3096.5
OCNT-2313480-AA-004	46449.5	24326.5
OCNT-2310920-AA-004	7882	5405.5
OCNT-2309642-AA-004	210183.5	101516
OCNT-2313176-AA-004	218396.5	65819
OCNT-2309338-AA-004	45729	36151
OCNT-2310616-AA-004	1430.5	298
OCNT-2311896-AA-004	8308.5	3334.5
OCNT-2313496-AA-004	53492.5	19175.5
OCNT-2310936-AA-004	10383.5	2356.5
OCNT-2312216-AA-004	104633	58190
OCNT-2309658-AA-004	281177.5	85062
OCNT-2313192-AA-004	17691	5019.5
OCNT-2311912-CG-004	359634.5	208654.5
OCNT-2310632-AA-004	128582	122555
OCNT-2309354-AA-004	5096.5	1023
OCNT-2313511-AA-004	96077	42053
OCNT-2309674-AA-004	31878.5	8568.5
OCNT-2310952-AA-004	37934	13318
OCNT-2312232-AA-004	8574	2887
OCNT-2313208-AA-004	105624.5	39350
OCNT-2310648-AA-004	106488	34438
OCNT-2311928-AA-004	338408	169836
OCNT-2309370-AA-004	0	0
OCNT-2311492-AA-004	138821.5	18568
OCNT-2309239-AA-004	163695	27060
OCNT-2313527-AA-004	138.5	30
OCNT-2310968-AA-004	44185	14375
OCNT-2312248-AA-004	46248	13051.5
OCNT-2309689-AA-004	32915	9853.5
OCNT-2311944-AA-004	31716	7699
OCNT-2313224-AA-004	91559.5	25607
OCNT-2309386-AA-004	87356.5	27137.5
OCNT-2310664-AA-004	95666	28285.5
OCNT-2309705-AA-004	135538.5	47122
OCNT-2313543-AA-004	43136.5	14815.5
OCNT-2310984-AA-004	84369	35092
OCNT-2312264-AA-004	20698	9054.5
OCNT-2311960-AA-004	262531	130781
OCNT-2310680-AA-004	276765.5	102644
OCNT-2309402-AA-004	74768	18013.5
OCNT-2313240-AA-004	70447	12806.5
OCNT-2312280-AA-004	26016	9560
OCNT-2311000-AA-004	112568.5	22492.5
OCNT-2313559-AA-004	62604.5	26879.5
OCNT-2309721-AA-004	27274	6776.5
OCNT-2309098-AA-004	39346.5	15275
OCNT-2311656-AA-004	22756.5	4015
OCNT-2312936-AA-004	70960	21827
OCNT-2310377-AA-004	59446.5	19570
OCNT-2310696-AA-004	73216.5	31754.5
OCNT-2309418-AA-004	53738	23761
OCNT-2311976-AA-004	300285.5	63552.5
OCNT-2313256-AA-004	83449	33428
OCNT-2311672-AA-004	557200	294167.5
OCNT-2312952-AA-004	72490	27561.5
OCNT-2310392-AA-004	15986	8075
OCNT-2309114-AA-004	74220.5	35641
OCNT-2310712-AA-004	7410.5	906.5
OCNT-2311992-AA-004	62182.5	19603.5
OCNT-2309434-AA-004	156774.5	38375
OCNT-2313272-AA-004	6021	1234
OCNT-2311688-AA-004	9470.5	1582
OCNT-2312968-AA-004	3530	537
OCNT-2309130-AA-004	22706	9887
OCNT-2310408-AA-004	39562.5	14775.5
OCNT-2311369-AA-004	10610	3003
OCNT-2312649-AA-004	123078	45497
OCNT-2310090-AA-004	248995	62052
OCNT-2308811-AA-004	32329	12965
OCNT-2312345-AA-004	24454.5	9157
OCNT-2311065-AA-004	8006	2007.5
OCNT-2309786-AA-004	3001.5	1221
OCNT-2308507-AA-004	135307	32970.5
OCNT-2310106-AA-004	5701	1454
OCNT-2312665-AA-004	6615.5	2946.5
OCNT-2311385-AA-004	39830.5	6063.5
OCNT-2308827-AA-004	378140.5	120913
OCNT-2311081-AA-004	29472.5	5868.5
OCNT-2309802-AA-004	66074	31289
OCNT-2308523-AA-004	85399	46614.5
OCNT-2312361-AA-004	3103.5	530.5
OCNT-2312681-AA-004	166349	54880
OCNT-2308843-AA-004	19372	5244.5
